Field Activity Id,Field Activity Type Code,cre_dt,Latitude For Service Point,Longitude For Service Point,Premise Address Line 1,Premise City,Premise State,Premise Unit Zip Code
6057067656,NMRLAG,2022-05-05,30.2573548,-81.7058725,4808 PRINCE EDWARD RD,JACKSONVILLE,FL,32210
6942052405,NMRLAG,2022-05-05,30.273534,-81.7093271,4304 MCGIRTS BV,JACKSONVILLE,FL,32210
7035747031,NMRLAG,2022-05-05,30.2482262,-81.696642,4374 GARIBALDI AVE,JACKSONVILLE,FL,32210
8215178574,NMRLAG,2022-05-05,30.2532527,-81.725964,4984 PINE CONE CT,JACKSONVILLE,FL,32210
8381620920,NMRLAG,2022-05-05,30.254286,-81.7240618,4856 TARA WOODS DR E,JACKSONVILLE,FL,32210
9159185905,NMRLAG,2022-05-05,30.2797804,-81.7124292,4197 LAKESIDE DR,JACKSONVILLE,FL,32210
9844716447,NMRLAG,2022-05-05,30.2487811,-81.6998288,4543 BLOUNT AVE,JACKSONVILLE,FL,32210
1711633702,NMRLAG,2022-05-05,30.2462739,-81.689908,5545 SALERNO RD,JACKSONVILLE,FL,32244
2097522715,NMRLAG,2022-05-05,30.2116699,-81.7216982,5567 CASAVEDRA CT,JACKSONVILLE,FL,32244
2613647192,NMRLAG,2022-05-05,30.2428567,-81.7253456,5804 CALVARY DR,JACKSONVILLE,FL,32244
4028711931,NMRLAG,2022-05-05,30.2422079,-81.6924004,4202 SALERNO RD S,JACKSONVILLE,FL,32244
4525283832,NMRLAG,2022-05-05,30.2176394,-81.729109,7102 SHADY PINE CT,JACKSONVILLE,FL,32244
4888170104,NMRLAG,2022-05-05,30.2118151,-81.7222817,5585 CASAVEDRA CT,JACKSONVILLE,FL,32244
5671581297,NMRLAG,2022-05-05,30.215805,-81.7096566,7241 PINEVILLE DR,JACKSONVILLE,FL,32244
6762172999,NMRLAG,2022-05-05,30.2594523,-81.7339565,5618 SWAMP FOX RD,JACKSONVILLE,FL,32210
8341435234,NMRLAG,2022-05-05,30.2543577,-81.6971635,5116 PIRATES COVE RD,JACKSONVILLE,FL,32210
9272929870,NMRLAG,2022-05-05,30.249982,-81.7187413,5234 101ST ST,JACKSONVILLE,FL,32210
9926225573,NMRLAG,2022-05-05,30.2491264,-81.7369388,5948 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
2062311286,NMRLAG,2022-05-05,30.2163875,-81.7364537,7215 BLANDING BLVD,JACKSONVILLE,FL,32244
4714508147,NMRLAG,2022-05-05,30.2480636,-81.7422643,5407 BLANDING BLVD,JACKSONVILLE,FL,32244
6031112082,NMRLAG,2022-05-05,30.2043267,-81.7165132,5328 BEATLE CT,JACKSONVILLE,FL,32244
6841260148,NMRLAG,2022-05-05,30.2415475,-81.7348969,5866 OAKLANE DR,JACKSONVILLE,FL,32244
9659459528,NMRLAG,2022-05-05,30.2403499,-81.7302519,6017 SEABOARD AVE,JACKSONVILLE,FL,32244
8775212274,NMRLAG,2022-05-05,30.2676243,-81.7043685,4323 FOREST PARK RD,JACKSONVILLE,FL,32210
2543029712,NMRLAG,2022-05-05,30.2478639,-81.6939349,4275 TIMUQUANA RD,JACKSONVILLE,FL,32210
3776236409,NMRLAG,2022-05-05,30.2486743,-81.6945835,4307 GARIBALDI AVE,JACKSONVILLE,FL,32210
6267815273,NMRLAG,2022-05-05,30.2661788,-81.7386565,4005 SUDBURY AVE,JACKSONVILLE,FL,32210
6545946597,NMRLAG,2022-05-05,30.2495768,-81.6970601,5412 DELLA ROBBIA WAY,JACKSONVILLE,FL,32210
6557725416,NMRLAG,2022-05-05,30.2494767,-81.7368913,5943 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
8416876123,NMRLAG,2022-05-05,30.2623333,-81.7340603,4378 SAVANNAH AVE,JACKSONVILLE,FL,32210
8596872801,NMRLAG,2022-05-05,30.2654703,-81.7050848,4511 IROQUOIS AVE,JACKSONVILLE,FL,32210
9718728779,NMRLAG,2022-05-05,30.2519247,-81.7164625,5035 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32210
0271090010,NMRLAG,2022-05-05,30.3222638,-81.6892736,531 OSCEOLA ST,JACKSONVILLE,FL,32204
0611625394,NMRLAG,2022-05-05,30.2413543,-81.7256612,5879 LISKA DR,JACKSONVILLE,FL,32244
0845793404,NMRLAG,2022-05-05,30.2021522,-81.7209481,8130 CORKY LN,JACKSONVILLE,FL,32244
1536221057,NMRLAG,2022-05-05,30.2086741,-81.7229552,7864 FOX GATE CT,JACKSONVILLE,FL,32244
4698477184,NMRLAG,2022-05-05,30.2114865,-81.7190344,5503 CASAVEDRA CT,JACKSONVILLE,FL,32244
5256535100,NMRLAG,2022-05-05,30.2044694,-81.7225763,5446 NANETTE CT,JACKSONVILLE,FL,32244
5927353491,NMRLAG,2022-05-05,30.2435114,-81.727878,5576 BRYNER DR,JACKSONVILLE,FL,32244
7791046640,NMRLAG,2022-05-05,30.2223809,-81.7239198,5473 LAFAYETTE PARK DR N,JACKSONVILLE,FL,32244
8841925091,NMRLAG,2022-05-05,30.2177581,-81.7329692,5900 TOWNSEND RD APT 436,JACKSONVILLE,FL,32244
9556638238,NMRLAG,2022-05-05,30.2030306,-81.7227209,8075 DONEGAL LN,JACKSONVILLE,FL,32244
1836518524,NMRLAG,2022-05-05,30.2494203,-81.6975277,5417 ORTEGA BLVD,JACKSONVILLE,FL,32210
3437303550,NMRLAG,2022-05-05,30.2784294,-81.6988352,3848 ORTEGA BLVD,JACKSONVILLE,FL,32210
6213385377,NMRLAG,2022-05-05,30.2746363,-81.7011684,4022 ORTEGA BLVD,JACKSONVILLE,FL,32210
0495191273,NMRLAG,2022-05-05,30.2715467,-81.7122113,2615 IROQUOIS AVE,JACKSONVILLE,FL,32210
0891850572,NMRLAG,2022-05-05,30.2478692,-81.6918985,4209 TIMUQUANA RD,JACKSONVILLE,FL,32210
1931454473,NMRLAG,2022-05-05,30.2495289,-81.6936457,4265 GENOA AVE,JACKSONVILLE,FL,32210
3340492106,NMRLAG,2022-05-05,30.248179,-81.6936204,4262 GARIBALDI AVE,JACKSONVILLE,FL,32210
4925354365,NMRLAG,2022-05-05,30.2534443,-81.7251262,4975 PINE CONE CT,JACKSONVILLE,FL,32210
6201623056,NMRLAG,2022-05-05,30.2609069,-81.7402957,4429 BLANDING BLVD,JACKSONVILLE,FL,32210
6561924810,NMRLAG,2022-05-05,30.2577592,-81.697102,4990 VANDIVEER RD,JACKSONVILLE,FL,32210
7046445816,NMRLAG,2022-05-05,30.266275,-81.7367092,3998 CONFEDERATE POINT RD,JACKSONVILLE,FL,32210
7208367260,NMRLAG,2022-05-05,30.2509356,-81.7283001,5162 ACOMA AVE,JACKSONVILLE,FL,32210
8114495010,NMRLAG,2022-05-05,30.2494796,-81.7275737,5243 ACOMA AVE,JACKSONVILLE,FL,32210
8351323373,NMRLAG,2022-05-05,30.249687,-81.7303305,5235 SEABOARD AVE,JACKSONVILLE,FL,32210
8605679230,NMRLAG,2022-05-05,30.2636606,-81.7163165,4448 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
9501221729,NMRLAG,2022-05-05,30.2563075,-81.6991537,4438 YACHT CLUB RD,JACKSONVILLE,FL,32210
9794930850,NMRLAG,2022-05-05,30.2733957,-81.7105446,4344 MCGIRTS BV,JACKSONVILLE,FL,32210
9869964672,NMRLAG,2022-05-05,30.2496334,-81.7359191,5901 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
0213886175,NMRLAG,2022-05-05,30.2180743,-81.7250661,5489 SHADY PINE ST S,JACKSONVILLE,FL,32244
0416273645,NMRLAG,2022-05-05,30.2347731,-81.713922,6322 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32244
2129381728,NMRLAG,2022-05-05,30.215599,-81.7050234,7422 PALM HILLS DR,JACKSONVILLE,FL,32244
9550032702,NMRLAG,2022-05-05,30.2030306,-81.7227209,8075 DONEGAL LN,JACKSONVILLE,FL,32244
1206156712,NMRLAG,2022-05-05,30.2761258,-81.7013057,3951 BALTIC ST,JACKSONVILLE,FL,32210
7752306414,NMRLAG,2022-05-05,30.2425263,-81.7253455,5822 CALVARY DR,JACKSONVILLE,FL,32244
8437815270,NMRLAG,2022-05-05,30.2393117,-81.721615,5363 TEQUESTA CT,JACKSONVILLE,FL,32244
8928486838,NMRLAG,2022-05-05,30.2140052,-81.7185177,5469 ORTEGA BLUFF LN,JACKSONVILLE,FL,32244
8972963599,NMRLAG,2022-05-05,30.2017067,-81.7224643,8150 PINEVERDE LN,JACKSONVILLE,FL,32244
0288341702,NMRLAG,2022-05-05,30.2836194,-81.7108,4128 SHIRLEY AVE,JACKSONVILLE,FL,32210
5116689838,NMRLAG,2022-05-05,30.2841957,-81.7180433,1864 FAIR ST,JACKSONVILLE,FL,32210
5418123287,NMRLAG,2022-05-05,30.270035,-81.7039676,4242 ORTEGA BLVD APT 16,JACKSONVILLE,FL,32210
9890918942,NMRLAG,2022-05-05,30.2750681,-81.7038729,2837 DORIC AV,JACKSONVILLE,FL,32210
1610194278,NMRLAG,2022-05-05,30.2646068,-81.7040746,4447 CHIPPEWA DR,JACKSONVILLE,FL,32210
2895088032,NMRLAG,2022-05-05,30.2516297,-81.6962682,4380 ROMA BV,JACKSONVILLE,FL,32210
3032182763,NMRLAG,2022-05-05,30.250068,-81.7285661,5215 TIMAWATHA AVE,JACKSONVILLE,FL,32210
3517397777,NMRLAG,2022-05-05,30.2498284,-81.7399181,6014 LYNNWOOD AVE,JACKSONVILLE,FL,32210
3763962296,NMRLAG,2022-05-05,30.2610785,-81.6995739,4835 APACHE AVE,JACKSONVILLE,FL,32210
4325585260,NMRLAG,2022-05-05,30.2489795,-81.732444,5404 MARCIA CIR,JACKSONVILLE,FL,32210
6750477020,NMRLAG,2022-05-05,30.2501636,-81.690613,4185 VENETIA BLVD,JACKSONVILLE,FL,32210
7433138085,NMRLAG,2022-05-05,30.253491,-81.6911056,5210 YACHT CLUB RD APT 2,JACKSONVILLE,FL,32210
7486683189,NMRLAG,2022-05-05,30.2547068,-81.6925165,5062 YACHT CLUB RD,JACKSONVILLE,FL,32210
7804528354,NMRLAG,2022-05-05,30.2539051,-81.7026174,4659 LANCELOT LN,JACKSONVILLE,FL,32210
8609147499,NMRLAG,2022-05-05,30.2536709,-81.7283868,4952 LOFTY PINES CIR W,JACKSONVILLE,FL,32210
8783315466,NMRLAG,2022-05-05,30.2661022,-81.7031191,4577 HUNTINGTON RD,JACKSONVILLE,FL,32210
9033844686,NMRLAG,2022-05-05,30.247118,-81.7230497,5420 TIMUQUANA RD,JACKSONVILLE,FL,32210
0871110762,NMRLAG,2022-05-05,30.2151937,-81.7128625,7341 ORTEGA HILLS DR,JACKSONVILLE,FL,32244
1504405207,NMRLAG,2022-05-05,30.2031221,-81.7235636,8068 DONEGAL LN,JACKSONVILLE,FL,32244
2333314486,NMRLAG,2022-05-05,30.2073487,-81.717469,7899 WHITEHAVEN CT,JACKSONVILLE,FL,32244
4182622404,NMRLAG,2022-05-05,30.2067117,-81.7168059,7921 BRISTOL BAY LN E,JACKSONVILLE,FL,32244
5835289994,NMRLAG,2022-05-05,30.337995,-81.7014705,1049 WESTBROOK CIR E,JACKSONVILLE,FL,32209
7313512189,NMRLAG,2022-05-05,30.2156876,-81.7044035,7425 PALM HILLS DR,JACKSONVILLE,FL,32244
8136621692,NMRLAG,2022-05-05,30.217247,-81.7334087,5900 TOWNSEND RD APT 815,JACKSONVILLE,FL,32244
0267810040,NMRLAG,2022-05-05,30.2532415,-81.6971398,5145 PIRATES COVE RD,JACKSONVILLE,FL,32210
3774437230,NMRLAG,2022-05-05,30.2480958,-81.6973822,5475 ROOSEVELT BLVD,JACKSONVILLE,FL,32210
6520515259,NMRLAG,2022-05-05,30.2791452,-81.7022554,3852 MCGIRTS BV,JACKSONVILLE,FL,32210
3363272403,NMRLAG,2022-05-05,30.2209321,-81.7258722,5556 ASHLEIGH PARK DR,JACKSONVILLE,FL,32244
3743096699,NMRLAG,2022-05-05,30.2189303,-81.7303533,5703 GASPARILLA PARK CT,JACKSONVILLE,FL,32244
4529615633,NMRLAG,2022-05-05,30.2166123,-81.7259165,5522 COUGAR PARK CT,JACKSONVILLE,FL,32244
6653677370,NMRLAG,2022-05-05,30.2090436,-81.7217708,5534 BARRINGTON CT,JACKSONVILLE,FL,32244
7643517662,NMRLAG,2022-05-05,30.2172995,-81.7328614,5900 TOWNSEND RD APT 917,JACKSONVILLE,FL,32244
7985444740,NMRLAG,2022-05-05,30.2177816,-81.7331847,5900 TOWNSEND RD APT 428,JACKSONVILLE,FL,32244
9452484930,NMRLAG,2022-05-05,30.2427496,-81.7245596,5811 CALVARY DR,JACKSONVILLE,FL,32244
1876164842,NMRLAG,2022-05-05,30.2737624,-81.7041558,4134 BALTIC ST,JACKSONVILLE,FL,32210
7745898911,NMRLAG,2022-05-05,30.2704372,-81.7043474,2941 CHEROKEE AVE APT 2,JACKSONVILLE,FL,32210
9051060377,NMRLAG,2022-05-05,30.2155051,-81.7336554,5900 TOWNSEND RD APT 1522,JACKSONVILLE,FL,32244
0404324051,NMRLAG,2022-05-05,30.2833817,-81.7110295,4131 LEXINGTON AVE,JACKSONVILLE,FL,32210
2853345856,NMRLAG,2022-05-05,30.2852216,-81.7164857,4325 MARQUETTE AVE,JACKSONVILLE,FL,32210
4929967873,NMRLAG,2022-05-05,30.2684082,-81.701235,4575 ORTEGA BLVD,JACKSONVILLE,FL,32210
4996642542,NMRLAG,2022-05-05,30.2827653,-81.7191639,4440 LEXINGTON AVE,JACKSONVILLE,FL,32210
4630150765,NMRLAG,2022-05-05,30.2495528,-81.7363788,5921 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
5560137032,NMRLAG,2022-05-05,30.2553574,-81.7404695,4722 WESCONNETT BLVD,JACKSONVILLE,FL,32210
6568010678,NMRLAG,2022-05-05,30.2576879,-81.698625,4973 ARAPAHOE AVE,JACKSONVILLE,FL,32210
0500328218,NMRLAG,2022-05-05,30.2028829,-81.723565,8080 DONEGAL LN,JACKSONVILLE,FL,32244
5567956421,NMRLAG,2022-05-05,30.3183067,-81.683611,2029 DELLWOOD AVE,JACKSONVILLE,FL,32204
5843932640,NMRLAG,2022-05-05,30.336341,-81.7027964,915 BENBOW ST,JACKSONVILLE,FL,32209
6827270317,NMRLAG,2022-05-05,30.2139782,-81.7073039,7452 GREENWAY DR,JACKSONVILLE,FL,32244
8532290239,NMRLAG,2022-05-05,30.2418667,-81.7245575,5859 CALVARY DR,JACKSONVILLE,FL,32244
9922880189,NMRLAG,2022-05-05,30.2186367,-81.7346632,5900 TOWNSEND RD APT 527,JACKSONVILLE,FL,32244
4271710729,NMRLAG,2022-05-05,30.2834701,-81.7099435,1916 WOODMERE DR,JACKSONVILLE,FL,32210
6541788460,NMRLAG,2022-05-05,30.3355009,-81.7010248,2271 ORCHARD ST,JACKSONVILLE,FL,32209
7215273638,NMRLAG,2022-05-05,30.2175275,-81.7294469,7041 SHADY PINE ST W,JACKSONVILLE,FL,32244
7358895872,NMRLAG,2022-05-05,30.2085277,-81.7190794,5453 BRISTOL BAY LN S,JACKSONVILLE,FL,32244
8400424443,NMRLAG,2022-05-05,30.2021015,-81.722673,8099 DONEGAL LN,JACKSONVILLE,FL,32244
8690406559,NMRLAG,2022-05-05,30.2161197,-81.7343849,5900 TOWNSEND RD APT 1215,JACKSONVILLE,FL,32244
2277446320,NMRLAG,2022-05-05,30.2778493,-81.6998575,2914 HOLLY AVE,JACKSONVILLE,FL,32210
0926481204,NMRLAG,2022-05-05,30.2521971,-81.7219309,5066 ACRE ESTATES DR W,JACKSONVILLE,FL,32210
1199507010,NMRLAG,2022-05-05,30.2573375,-81.7009061,4877 WATER OAK LN,JACKSONVILLE,FL,32210
1302381899,NMRLAG,2022-05-05,30.2502661,-81.7145661,5119 SANTA CRUZ LN,JACKSONVILLE,FL,32210
2575330217,NMRLAG,2022-05-05,30.2573219,-81.7094291,4919 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
2835160657,NMRLAG,2022-05-05,30.2608003,-81.7109016,4705 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
2965173215,NMRLAG,2022-05-05,30.2642395,-81.7397918,6002 SUDBURY AVE,JACKSONVILLE,FL,32210
3731888457,NMRLAG,2022-05-05,30.2486159,-81.74814,5320 JAMMES RD,JACKSONVILLE,FL,32210
3997805208,NMRLAG,2022-05-05,30.252101,-81.7303388,5105 SEABOARD AVE,JACKSONVILLE,FL,32210
4139168349,NMRLAG,2022-05-05,30.2495681,-81.7362784,5917 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
4854414965,NMRLAG,2022-05-05,30.2494604,-81.7285489,5241 TIMAWATHA AVE,JACKSONVILLE,FL,32210
5525147975,NMRLAG,2022-05-05,30.2594168,-81.7002684,4920 APACHE AVE,JACKSONVILLE,FL,32210
5711624537,NMRLAG,2022-05-05,30.2520863,-81.7145602,5115 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32210
5929008679,NMRLAG,2022-05-05,30.2497173,-81.7401041,6025 TRANSYLVANIA AVE,JACKSONVILLE,FL,32210
6190886661,NMRLAG,2022-05-05,30.2590549,-81.7016183,4817 WATER OAK LN,JACKSONVILLE,FL,32210
7055089308,NMRLAG,2022-05-05,30.2478005,-81.6892695,4110 ROMA BLVD,JACKSONVILLE,FL,32210
9446462917,NMRLAG,2022-05-05,30.2518909,-81.7514491,6611 ROMILLY DR,JACKSONVILLE,FL,32210
9681495226,NMRLAG,2022-05-05,30.2825782,-81.7091197,4081 SAN JUAN AVE,JACKSONVILLE,FL,32210
9930408591,NMRLAG,2022-05-05,30.2495147,-81.7366409,5933 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
4763392480,NMRLAG,2022-05-05,30.2449132,-81.7377848,5639 WESCONNETT BLVD,JACKSONVILLE,FL,32244
4837219559,NMRLAG,2022-05-05,30.2181769,-81.7298507,7022 SHADY PINE ST W,JACKSONVILLE,FL,32244
9879899140,NMRLAG,2022-05-05,30.3182328,-81.6887859,2311 ERNEST ST,JACKSONVILLE,FL,32204
6499226707,NMRLAG,2022-05-05,30.2721807,-81.7073566,2746 CHEROKEE AVE,JACKSONVILLE,FL,32210
0042425554,NMRLAG,2022-05-05,30.2544702,-81.7180677,5232 MAGNOLIA OAKS LN,JACKSONVILLE,FL,32210
0712790728,NMRLAG,2022-05-05,30.2670592,-81.7030911,4529 COUNTRY CLUB RD,JACKSONVILLE,FL,32210
0972818241,NMRLAG,2022-05-05,30.2536642,-81.7251278,4969 PINE CONE CT,JACKSONVILLE,FL,32210
1753846222,NMRLAG,2022-05-05,30.2497471,-81.6970866,4388 DAVINCI AVE,JACKSONVILLE,FL,32210
2436890785,NMRLAG,2022-05-05,30.2606628,-81.7343361,5706 SWAMP FOX RD,JACKSONVILLE,FL,32210
3100586987,NMRLAG,2022-05-05,30.2530294,-81.730029,5635 KIMBRELL DR S,JACKSONVILLE,FL,32210
4900280942,NMRLAG,2022-05-05,30.2527713,-81.7358578,4937 DIAN WOOD DR E,JACKSONVILLE,FL,32210
4964172936,NMRLAG,2022-05-05,30.2817914,-81.7081376,4040 SAN JUAN AVE,JACKSONVILLE,FL,32210
5163913089,NMRLAG,2022-05-05,30.264462,-81.7378676,3938 NAZWORTH RD,JACKSONVILLE,FL,32210
5965332028,NMRLAG,2022-05-05,30.2585746,-81.7065654,4744 WAVERLY LN,JACKSONVILLE,FL,32210
6003879555,NMRLAG,2022-05-05,30.2509754,-81.7637841,7142 BETH ANN TER,JACKSONVILLE,FL,32210
1247332160,NMRLAG,2022-05-05,30.2487947,-81.7374184,5982 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
2286424151,NMRLAG,2022-05-05,30.2582734,-81.6945116,4979 MORVEN RD,JACKSONVILLE,FL,32210
3505306903,NMRLAG,2022-05-05,30.2587819,-81.7099274,4819 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
3589279278,NMRLAG,2022-05-05,30.2637519,-81.7009707,4710 APACHE AVE,JACKSONVILLE,FL,32210
0619265018,NMRLAG,2022-05-05,30.2460813,-81.7378759,5535 WESCONNETT BLVD,JACKSONVILLE,FL,32244
4523865142,NMRLAG,2022-05-05,30.2376214,-81.7353459,5878 JOY DR S,JACKSONVILLE,FL,32244
4831299818,NMRLAG,2022-05-05,30.2060171,-81.7171142,5323 VIVERA LN,JACKSONVILLE,FL,32244
4931786520,NMRLAG,2022-05-05,30.2097252,-81.7208197,5522 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
5811835506,NMRLAG,2022-05-05,30.2415291,-81.7376772,5968 OAKLANE DR,JACKSONVILLE,FL,32244
0783592167,NMRLAG,2022-05-05,30.2719101,-81.7039937,2922 CORINTHIAN AVE,JACKSONVILLE,FL,32210
1283140303,NMRLAG,2022-05-05,30.2825651,-81.71857,4423 SAN JUAN AVE,JACKSONVILLE,FL,32210
0786790662,NMRLAG,2022-05-05,30.2793785,-81.7166498,4334 COLONIAL AVE,JACKSONVILLE,FL,32210
1082773673,NMRLAG,2022-05-05,30.2481621,-81.702985,4670 BLOUNT AVE,JACKSONVILLE,FL,32210
1307832288,NMRLAG,2022-05-05,30.2577181,-81.7022359,4617 ARGONNE LN,JACKSONVILLE,FL,32210
2466634512,NMRLAG,2022-05-05,30.2563111,-81.6995116,4450 YACHT CLUB RD,JACKSONVILLE,FL,32210
2653663636,NMRLAG,2022-05-05,30.2479526,-81.70562395,5426 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
3129657180,NMRLAG,2022-05-05,30.2490452,-81.7642633,5315 FIRESTONE RD,JACKSONVILLE,FL,32210
6825583137,NMRLAG,2022-05-05,30.2834178,-81.7084193,1921 WOODMERE DR,JACKSONVILLE,FL,32210
7513333352,NMRLAG,2022-05-05,30.2521514,-81.7192385,5144 BIG FOREST LN,JACKSONVILLE,FL,32210
8166712329,NMRLAG,2022-05-05,30.2581473,-81.7067745,4743 PRINCE EDWARD RD,JACKSONVILLE,FL,32210
9319082214,NMRLAG,2022-05-05,30.2669583,-81.7393814,3909 TYNDALE DR,JACKSONVILLE,FL,32210
9708190475,NMRLAG,2022-05-05,30.251039,-81.7124909,5035 SANIBEL DR,JACKSONVILLE,FL,32210
2131205336,NMRLAG,2022-05-05,30.2439117,-81.7270829,5549 BENNINGTON DR,JACKSONVILLE,FL,32244
2949981328,NMRLAG,2022-05-05,30.2165982,-81.7338693,5900 TOWNSEND RD APT 1028,JACKSONVILLE,FL,32244
3000071911,NMRLAG,2022-05-05,30.2413543,-81.7256612,5877 LISKA DR,JACKSONVILLE,FL,32244
3715351797,NMRLAG,2022-05-05,30.2186367,-81.7346632,5900 TOWNSEND RD APT 513,JACKSONVILLE,FL,32244
4326784756,NMRLAG,2022-05-05,30.241322,-81.7245562,5889 CALVARY DR,JACKSONVILLE,FL,32244
6462817012,NMRLAG,2022-05-05,30.2356399,-81.7148022,6250 ARTUDO LN,JACKSONVILLE,FL,32244
6729079607,NMRLAG,2022-05-05,30.2412775,-81.7266202,5529 110TH ST,JACKSONVILLE,FL,32244
8316457656,NMRLAG,2022-05-05,30.2415237,-81.7366828,5934 OAKLANE DR,JACKSONVILLE,FL,32244
9826911609,NMRLAG,2022-05-05,30.244642,-81.7297453,5659 BENNINGTON DR,JACKSONVILLE,FL,32244
0111968678,NMRLAG,2022-05-05,30.2586671,-81.7026671,4626 LONG BOW RD,JACKSONVILLE,FL,32210
0259400672,NMRLAG,2022-05-05,30.2558319,-81.6970916,5034 PIRATES COVE RD,JACKSONVILLE,FL,32210
1727885003,NMRLAG,2022-05-05,30.2641049,-81.7012899,4660 APACHE AVE,JACKSONVILLE,FL,32210
3401681445,NMRLAG,2022-05-05,30.2557878,-81.6934711,5008 YACHT CLUB RD,JACKSONVILLE,FL,32210
6826288915,NMRLAG,2022-05-05,30.2480215,-81.7326617,5413 EULACE RD,JACKSONVILLE,FL,32210
6948090324,NMRLAG,2022-05-05,30.2495821,-81.6913911,4197 ROMA BLVD,JACKSONVILLE,FL,32210
2332550625,NMRLAG,2022-05-05,30.202047,-81.7155565,8168 TESSA TE E,JACKSONVILLE,FL,32244
2897426419,NMRLAG,2022-05-05,30.216504,-81.7049443,7360 PALM HILLS DR,JACKSONVILLE,FL,32244
6370712335,NMRLAG,2022-05-05,30.2207297,-81.7311233,5701 ORTEGA PARK BLVD,JACKSONVILLE,FL,32244
9475520626,NMRLAG,2022-05-05,30.2424133,-81.7253454,5828 CALVARY DR,JACKSONVILLE,FL,32244
9655023553,NMRLAG,2022-05-05,30.211932,-81.7363641,7447 BLANDING BLVD,JACKSONVILLE,FL,32244
2581254918,NMRLAG,2022-05-05,30.2780129,-81.700109,2902 HOLLY AVE,JACKSONVILLE,FL,32210
9570944904,NMRLAG,2022-05-05,30.2636033,-81.7127083,4733 IVANHOE RD,JACKSONVILLE,FL,32210
1640580894,NMRLAG,2022-05-05,30.270035,-81.7039676,4242 ORTEGA BLVD APT 13,JACKSONVILLE,FL,32210
3926416535,NMRLAG,2022-05-05,30.2682086,-81.7010372,4579 ORTEGA BLVD,JACKSONVILLE,FL,32210
5924676417,NMRLAG,2022-05-05,30.273338,-81.7048401,2854 IONIC AVE,JACKSONVILLE,FL,32210
6991065741,NMRLAG,2022-05-05,30.2827652,-81.7181945,4410 LEXINGTON AVE,JACKSONVILLE,FL,32210
9500892633,NMRLAG,2022-05-05,30.2707238,-81.7047264,4255 BALTIC CIR,JACKSONVILLE,FL,32210
3647592572,NMRLAG,2022-05-05,30.2815073,-81.7159265,2020 EUCLID ST,JACKSONVILLE,FL,32210
3989758767,NMRLAG,2022-05-05,30.2489318,-81.7394649,6011 103RD ST STE 3,JACKSONVILLE,FL,32210
4659785772,NMRLAG,2022-05-05,30.2478001,-81.7240079,5457 TIMUQUANA RD,JACKSONVILLE,FL,32210
5460652057,NMRLAG,2022-05-05,30.2657188,-81.7417287,4034 RENDALE DR,JACKSONVILLE,FL,32210
7204232402,NMRLAG,2022-05-05,30.2497228,-81.6964942,4368 DAVINCI AVE,JACKSONVILLE,FL,32210
9053497805,NMRLAG,2022-05-05,30.2536107,-81.7268566,4953 RED PINE CT,JACKSONVILLE,FL,32210
9060245772,NMRLAG,2022-05-05,30.2494138,-81.7456346,6317 103RD ST,JACKSONVILLE,FL,32210
9187059058,NMRLAG,2022-05-05,30.2477414,-81.7365138,5906 MANOR DR,JACKSONVILLE,FL,32210
0363009542,NMRLAG,2022-05-05,30.2135884,-81.7112521,7364 HENNESSY RD,JACKSONVILLE,FL,32244
2058196565,NMRLAG,2022-05-05,30.2161133,-81.7335617,5900 TOWNSEND RD APT 1317,JACKSONVILLE,FL,32244
3323483974,NMRLAG,2022-05-05,30.207833,-81.7184158,5434 BRISTOL BAY LN S,JACKSONVILLE,FL,32244
4399829414,NMRLAG,2022-05-05,30.2104409,-81.7211795,5533 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
4495248665,NMRLAG,2022-05-05,30.245543,-81.7318801,5731 FISHING PEN CREEK CT APT 1,JACKSONVILLE,FL,32244
4632747708,NMRLAG,2022-05-05,30.2223682,-81.7257308,5545 LAFAYETTE PARK DR N,JACKSONVILLE,FL,32244
5105871848,NMRLAG,2022-05-05,30.3196004,-81.6911882,618 STOCKTON ST,JACKSONVILLE,FL,32204
5319902551,NMRLAG,2022-05-05,30.234262,-81.7313026,5715 118TH ST,JACKSONVILLE,FL,32244
7569328715,NMRLAG,2022-05-05,30.2098492,-81.7232741,5569 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
8231330624,NMRLAG,2022-05-05,30.2198726,-81.7255415,5526 ORTEGA PARK BLVD,JACKSONVILLE,FL,32244
